"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121"
"1",8.31509467352736,0,7.70528600558818,8.1624166517101,8.43870743349619,6.80246918548997,7.82469964778257,8.17595524914507,7.19936296078766,8.26189096120981,6.96074916679042,0,5.98393585245961,0,0,7.34239699056622,6.51296010231302,13.1405875207607,12.868283818273,0,0,9.85930399660279,0,11.0544159027674,9.15135128107595,12.2210762184655,0,17.3974467710802,10.3642885983697,9.45755296193534,11.2444085805263,8.79505477618704,10.3508042510854,12.724626182697,11.6252883797802,12.5215516118969,0,9.06710791052655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",21.1276350849895,10.2140833609339,8.46521064482883,30.8302848925332,28.7910153908595,30.1139423102317,32.9443024147276,32.8478007701104,26.7173399403263,9.07671010012167,27.6758606121881,19.894780390202,19.6091774985488,0,0,31.5823797697156,17.6397771480255,7.01316382497488,6.86783467034792,0,0,5.26193475133159,0,5.89976891010635,4.88409864876148,6.52241838518961,0,13.6903846508488,5.53144627322402,5.04751923767783,6.00116846873059,4.69394232925871,5.52424964396917,6.79116423750683,6.20444495279733,6.68278284044547,0,4.83913775504972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",17.1154942296902,8.75643395990132,6.3332404458262,15.4171308986868,15.4166024772947,17.7543500302091,17.1697742892622,17.7892818939247,14.5218436128749,NA,15.1153044081301,9.99957361857012,16.0932528673397,0,0,15.9994601214749,14.3414725400201,0,0,0,0,0,0,0,0,0,0,6.4095440574733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",17.1237944496234,7.4334765144042,7.78031648200693,15.6343935844254,15.7201433618355,17.194214056872,17.0168781510227,17.6523742452387,14.573912371364,8.34234139672768,15.0032669729812,8.48879760734636,15.5287126896564,0,0,15.8729089632923,14.2066456322383,0,0,0,0,0,0,0,0,0,0,7.87405463270762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",-1.9019183819458,-0.630756401022486,-1.07617012600533,-2.89683561042217,-2.71856874167966,-2.64191422043498,-3.00718834650559,-2.99628802527505,-2.47173426064412,-1.15390917745548,-2.52420001412253,-1.51455840945636,-1.64071850644056,0,0,-2.8908999430419,-1.55709679273766,0,0,0,0,0,0,0,0,0,0,-1.08913594785646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-1.19925278669273,0,-1.11130252598148,-2.35544346004922,-2.18619523414444,-1.83192152660705,-2.31849810410788,-2.28176049916845,-1.92122301923721,-1.19157942844915,-1.9169701266969,-0.82847751146172,-0.863039090739355,0,0,-2.25605066888487,-0.93933813852826,0,0,0,0,0,0,0,0,0,0,-1.12469162704124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,-0.900067573850439,-0.740332989947781,-0.649971357657976,-0.909053052167072,-0.842287479709784,-0.674462179180808,0,-0.697503314776161,-0.632896707203036,0,0,0,-0.914486978436509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,-1.78858074493769,-1.47116213174765,-1.29159886306629,-1.8064363526366,-1.67376229483115,-1.34026611103308,0,-1.38605259714217,-1.25766875390837,0,0,0,-1.81723444844328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",-1.53619373620445,-1.30838813769883,0,-1.301174883568,-1.26716365550818,-1.81742271213035,-1.60453146230941,-1.65395944207403,-1.28567698633823,0,-1.40365704263991,-1.49413831754985,-1.66974827940691,0,0,-1.48889621759222,-1.34302552424774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",-1.42327735989041,-1.30422912722517,0,-1.31490187652665,-1.32150076289822,-1.45063798730014,-1.04462973310919,-1.09256630417942,-1.36284914586501,0,0,0,-1.35217824877691,-1.26584031816423,-1.34035311774393,-1.01551806107992,-1.29019084939182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32206697722155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
